name,ea,size,callers_n,callees_n,ctrl_hit,phys_hit,binary
FUN_00009d8c,40332,96,0,0,0,0,MAIN.EXE
FUN_00009dec,40428,88,0,0,0,0,MAIN.EXE
FUN_00009e44,40516,60,0,0,0,0,MAIN.EXE
FUN_00009e80,40576,120,0,0,0,0,MAIN.EXE
FUN_00009f08,40712,360,0,0,0,0,MAIN.EXE
FUN_0000a070,41072,204,0,0,0,0,MAIN.EXE
FUN_0000a174,41332,56,0,0,0,0,MAIN.EXE
FUN_0000a1ac,41388,136,0,0,0,0,MAIN.EXE
FUN_0000a234,41524,280,0,0,0,0,MAIN.EXE
FUN_0000a34c,41804,280,0,0,0,0,MAIN.EXE
FUN_0000a464,42084,140,0,0,0,0,MAIN.EXE
FUN_0000a4f0,42224,252,0,0,0,0,MAIN.EXE
FUN_0000a5ec,42476,60,0,0,0,0,MAIN.EXE
FUN_0000a628,42536,204,0,0,0,0,MAIN.EXE
FUN_0000a6f4,42740,224,0,0,0,0,MAIN.EXE
FUN_0000a7d4,42964,200,0,0,0,0,MAIN.EXE
FUN_0000a8c0,43200,132,0,0,0,0,MAIN.EXE
FUN_0000a944,43332,456,0,0,0,0,MAIN.EXE
FUN_0000ac5c,44124,132,0,0,0,0,MAIN.EXE
FUN_0000ace0,44256,76,0,0,0,0,MAIN.EXE
FUN_0000ad2c,44332,76,0,0,0,0,MAIN.EXE
FUN_0000ad78,44408,164,0,0,0,0,MAIN.EXE
FUN_0000ae1c,44572,288,0,0,0,0,MAIN.EXE
FUN_0000af3c,44860,3080,0,0,0,0,MAIN.EXE
FUN_0000bba0,48032,60,0,0,0,0,MAIN.EXE
FUN_0000bbdc,48092,52,0,0,0,0,MAIN.EXE
FUN_0000bd44,48452,68,0,0,0,0,MAIN.EXE
FUN_0000bd88,48520,76,0,0,0,0,MAIN.EXE
FUN_0000bdd4,48596,692,0,0,0,0,MAIN.EXE
FUN_0000c144,49476,108,0,0,0,0,MAIN.EXE
FUN_0000c1b0,49584,308,0,0,0,0,MAIN.EXE
FUN_0000c490,50320,704,0,0,0,0,MAIN.EXE
FUN_0000c750,51024,336,0,0,0,0,MAIN.EXE
FUN_0000c8a0,51360,336,0,0,0,0,MAIN.EXE
FUN_0000c9f0,51696,64,0,0,0,0,MAIN.EXE
FUN_0000ca30,51760,60,0,0,0,0,MAIN.EXE
FUN_0000ca6c,51820,140,0,0,0,0,MAIN.EXE
FUN_0000caf8,51960,88,0,0,0,0,MAIN.EXE
FUN_0000cb7c,52092,132,0,0,0,0,MAIN.EXE
FUN_0000cc00,52224,60,0,0,0,0,MAIN.EXE
FUN_0000cc3c,52284,200,0,0,0,0,MAIN.EXE
FUN_0000cd04,52484,140,0,0,0,0,MAIN.EXE
FUN_0000cdb4,52660,80,0,0,0,0,MAIN.EXE
FUN_0000ce04,52740,212,0,0,0,0,MAIN.EXE
FUN_0000cf48,53064,272,0,0,0,0,MAIN.EXE
FUN_0000d058,53336,252,0,0,0,0,MAIN.EXE
FUN_0000d154,53588,108,0,0,0,0,MAIN.EXE
FUN_0000d1c0,53696,72,0,0,0,0,MAIN.EXE
FUN_0000d208,53768,368,0,0,0,0,MAIN.EXE
FUN_0000d3bc,54204,124,0,0,0,0,MAIN.EXE
FUN_0000d438,54328,252,0,0,0,0,MAIN.EXE
FUN_0000d534,54580,148,0,0,0,0,MAIN.EXE
FUN_0000d5c8,54728,520,0,0,0,0,MAIN.EXE
FUN_0000d7d8,55256,252,0,0,0,0,MAIN.EXE
FUN_0000d8d4,55508,580,0,0,0,0,MAIN.EXE
FUN_0000db18,56088,940,0,0,0,0,MAIN.EXE
FUN_0000e078,57464,152,0,0,0,0,MAIN.EXE
FUN_0000e118,57624,44,0,0,0,0,MAIN.EXE
FUN_0000e1a8,57768,624,0,0,0,0,MAIN.EXE
FUN_0000e418,58392,232,0,0,0,0,MAIN.EXE
FUN_0000e508,58632,56,0,0,0,0,MAIN.EXE
FUN_0000e548,58696,48,0,0,0,0,MAIN.EXE
FUN_0000e5b8,58808,56,0,0,0,0,MAIN.EXE
FUN_0000e5f0,58864,280,0,0,0,0,MAIN.EXE
FUN_0000e710,59152,192,0,0,0,0,MAIN.EXE
FUN_0000e7d0,59344,80,0,0,0,0,MAIN.EXE
FUN_0000e820,59424,384,0,0,0,0,MAIN.EXE
FUN_0000ea50,59984,76,0,0,0,0,MAIN.EXE
FUN_0000ea9c,60060,72,0,0,0,0,MAIN.EXE
FUN_0000eaf0,60144,32,0,0,0,0,MAIN.EXE
FUN_0000eb10,60176,384,0,0,0,0,MAIN.EXE
FUN_0000ec90,60560,40,0,0,0,0,MAIN.EXE
FUN_0000ecb8,60600,260,0,0,0,0,MAIN.EXE
FUN_0000edc8,60872,172,0,0,0,1,MAIN.EXE
FUN_0000ef18,61208,76,0,0,0,0,MAIN.EXE
FUN_0000ef68,61288,144,0,0,0,0,MAIN.EXE
FUN_0000eff8,61432,104,0,0,0,0,MAIN.EXE
FUN_0000f060,61536,144,0,0,0,0,MAIN.EXE
FUN_0000f310,62224,60,0,0,0,0,MAIN.EXE
FUN_0000f350,62288,156,0,0,0,0,MAIN.EXE
FUN_0000f85c,63580,1156,0,0,0,0,MAIN.EXE
FUN_0000fcec,64748,836,0,0,0,0,MAIN.EXE
FUN_0001003c,65596,1372,0,0,0,0,MAIN.EXE
FUN_00010700,67328,236,0,0,0,0,MAIN.EXE
FUN_000107ec,67564,52,0,0,0,0,MAIN.EXE
FUN_00010944,67908,1408,0,0,0,0,MAIN.EXE
FUN_000114a4,70820,1412,0,0,0,0,MAIN.EXE
FUN_00011cdc,72924,984,0,0,0,0,MAIN.EXE
FUN_000120bc,73916,104,0,0,0,0,MAIN.EXE
FUN_00012128,74024,52,0,0,0,0,MAIN.EXE
FUN_0001215c,74076,192,0,0,0,0,MAIN.EXE
FUN_0001221c,74268,40,0,0,0,0,MAIN.EXE
FUN_0001245c,74844,640,0,0,0,0,MAIN.EXE
FUN_000126dc,75484,188,0,0,0,0,MAIN.EXE
FUN_00012a18,76312,132,0,0,0,0,MAIN.EXE
FUN_00012c18,76824,20,0,0,0,0,MAIN.EXE
FUN_00012c80,76928,36,0,0,0,0,MAIN.EXE
FUN_00012cb0,76976,232,0,0,0,0,MAIN.EXE
FUN_00012d98,77208,112,0,0,0,0,MAIN.EXE
FUN_00012e10,77328,32,0,0,0,0,MAIN.EXE
FUN_00012e30,77360,32,0,0,0,0,MAIN.EXE
FUN_000132c0,78528,708,0,0,0,0,MAIN.EXE
FUN_00013850,79952,36,0,0,0,0,MAIN.EXE
FUN_000138d0,80080,204,0,0,0,0,MAIN.EXE
FUN_000139a0,80288,1220,0,0,0,0,MAIN.EXE
FUN_00014350,82768,36,0,0,0,0,MAIN.EXE
FUN_00014380,82816,404,0,0,0,0,MAIN.EXE
FUN_00014520,83232,316,0,0,0,0,MAIN.EXE
FUN_00014820,84000,92,0,0,0,0,MAIN.EXE
FUN_00014880,84096,92,0,0,0,0,MAIN.EXE
FUN_00014910,84240,164,0,0,0,0,MAIN.EXE
FUN_00014f80,85888,1324,0,0,0,1,MAIN.EXE
FUN_000155a0,87456,212,0,0,0,0,MAIN.EXE
FUN_00015690,87696,144,0,0,0,0,MAIN.EXE
FUN_00015720,87840,140,0,0,0,0,MAIN.EXE
FUN_000157ac,87980,148,0,0,0,0,MAIN.EXE
FUN_00015840,88128,148,0,0,0,0,MAIN.EXE
FUN_000158ec,88300,124,0,0,0,0,MAIN.EXE
FUN_00015970,88432,52,0,0,0,0,MAIN.EXE
FUN_000159a4,88484,124,0,0,0,0,MAIN.EXE
FUN_00015a20,88608,32,0,0,0,0,MAIN.EXE
FUN_00015a40,88640,60,0,0,0,0,MAIN.EXE
FUN_00015a7c,88700,60,0,0,0,0,MAIN.EXE
FUN_00015ab8,88760,36,0,0,0,0,MAIN.EXE
FUN_00015e2c,89644,44,0,0,0,0,MAIN.EXE
FUN_00015e5c,89692,36,0,0,0,0,MAIN.EXE
FUN_00015e80,89728,548,0,0,0,0,MAIN.EXE
FUN_000160ac,90284,60,0,0,0,0,MAIN.EXE
FUN_000160e8,90344,40,0,0,0,0,MAIN.EXE
FUN_00016110,90384,40,0,0,0,0,MAIN.EXE
FUN_00016138,90424,40,0,0,0,0,MAIN.EXE
FUN_0001616c,90476,144,0,0,0,0,MAIN.EXE
FUN_00016228,90664,108,0,0,0,0,MAIN.EXE
FUN_00016294,90772,32,0,0,0,0,MAIN.EXE
FUN_0001631c,90908,32,0,0,0,0,MAIN.EXE
FUN_0001633c,90940,32,0,0,0,0,MAIN.EXE
FUN_00016384,91012,316,0,0,0,0,MAIN.EXE
FUN_000164c0,91328,308,0,0,0,0,MAIN.EXE
FUN_000165f4,91636,332,0,0,0,0,MAIN.EXE
FUN_00016740,91968,32,0,0,0,0,MAIN.EXE
FUN_00016760,92000,32,0,0,0,0,MAIN.EXE
FUN_00016780,92032,36,0,0,0,0,MAIN.EXE
FUN_000167a4,92068,32,0,0,0,0,MAIN.EXE
FUN_00016948,92488,108,0,0,0,0,MAIN.EXE
FUN_00016ea4,93860,216,0,0,0,0,MAIN.EXE
FUN_00016f7c,94076,648,0,0,0,0,MAIN.EXE
FUN_000171fc,94716,712,0,0,0,0,MAIN.EXE
FUN_000174c4,95428,1036,0,0,0,0,MAIN.EXE
FUN_00017b1c,97052,76,0,0,0,0,MAIN.EXE
FUN_00017b68,97128,480,0,0,0,0,MAIN.EXE
FUN_00017d48,97608,360,0,0,0,0,MAIN.EXE
FUN_0001809c,98460,32,0,0,0,0,MAIN.EXE
FUN_000180bc,98492,536,0,0,0,0,MAIN.EXE
FUN_000182d4,99028,100,3,0,0,0,MAIN.EXE
FUN_00018338,99128,72,1,0,0,0,MAIN.EXE
FUN_00018380,99200,164,0,0,0,0,MAIN.EXE
FUN_00018424,99364,488,0,0,0,0,MAIN.EXE
FUN_000184b8,99512,8,3,0,0,0,MAIN.EXE
FUN_000186c0,100032,104,0,0,0,0,MAIN.EXE
FUN_00018784,100228,56,1,0,0,0,MAIN.EXE
FUN_000187c4,100292,180,1,0,0,0,MAIN.EXE
FUN_00018878,100472,60,2,0,0,0,MAIN.EXE
FUN_000188b4,100532,40,6,0,0,0,MAIN.EXE
FUN_000189d0,100816,60,1,0,0,0,MAIN.EXE
FUN_00018a0c,100876,564,0,0,0,0,MAIN.EXE
FUN_00018c40,101440,32,2,0,0,0,MAIN.EXE
FUN_00018c60,101472,36,2,0,0,0,MAIN.EXE
FUN_00018c84,101508,116,0,0,0,0,MAIN.EXE
FUN_00018cf8,101624,96,2,0,0,0,MAIN.EXE
FUN_00018d58,101720,56,0,0,0,0,MAIN.EXE
FUN_00018d90,101776,28,2,0,0,0,MAIN.EXE
FUN_00018dac,101804,404,2,0,0,0,MAIN.EXE
FUN_00018f40,102208,72,0,0,0,0,MAIN.EXE
FUN_00018f7c,102268,16,1,0,0,0,MAIN.EXE
FUN_00018fbc,102332,132,1,0,0,0,MAIN.EXE
FUN_00019040,102464,200,0,0,0,0,MAIN.EXE
FUN_00019108,102664,32,0,0,0,0,MAIN.EXE
FUN_0001912c,102700,8,1,0,0,0,MAIN.EXE
FUN_00019134,102708,132,0,0,0,0,MAIN.EXE
FUN_000191b8,102840,96,0,0,0,0,MAIN.EXE
FUN_00019218,102936,128,0,0,0,0,MAIN.EXE
FUN_00019324,103204,88,0,0,0,0,MAIN.EXE
FUN_00019388,103304,132,0,0,0,0,MAIN.EXE
FUN_0001942c,103468,152,1,0,0,0,MAIN.EXE
FUN_000195f0,103920,36,1,0,0,0,MAIN.EXE
FUN_00019614,103956,144,0,0,0,0,MAIN.EXE
FUN_00019688,104072,44,1,0,0,0,MAIN.EXE
FUN_000196d0,104144,84,1,0,0,0,MAIN.EXE
FUN_00019724,104228,152,1,0,0,0,MAIN.EXE
FUN_000197bc,104380,1756,0,0,0,0,MAIN.EXE
FUN_000199d4,104916,28,1,0,0,0,MAIN.EXE
FUN_00019c34,105524,12,1,0,0,0,MAIN.EXE
FUN_00019ec0,106176,468,5,0,0,0,MAIN.EXE
FUN_00019ef4,106228,36,3,0,0,0,MAIN.EXE
FUN_0001a028,106536,16,1,0,0,0,MAIN.EXE
FUN_0001a038,106552,16,1,0,0,0,MAIN.EXE
FUN_0001a0ec,106732,20,0,0,0,0,MAIN.EXE
FUN_0001a100,106752,16,3,0,0,0,MAIN.EXE
FUN_0001a12c,106796,12,2,0,0,0,MAIN.EXE
FUN_0001a178,106872,76,0,0,0,0,MAIN.EXE
FUN_0001a1c4,106948,132,0,0,0,0,MAIN.EXE
FUN_0001a248,107080,72,0,0,0,0,MAIN.EXE
FUN_0001a28c,107148,20,1,0,0,0,MAIN.EXE
FUN_0001a2a0,107168,12,3,0,0,0,MAIN.EXE
FUN_0001a2b0,107184,112,2,0,0,0,MAIN.EXE
FUN_0001a320,107296,40,0,0,0,0,MAIN.EXE
FUN_0001a348,107336,104,1,0,0,0,MAIN.EXE
FUN_0001a3b0,107440,144,1,0,0,0,MAIN.EXE
FUN_0001a440,107584,60,5,0,0,0,MAIN.EXE
FUN_0001a4a0,107680,24,5,0,0,0,MAIN.EXE
FUN_0001a4d0,107728,88,0,0,0,0,MAIN.EXE
FUN_0001a528,107816,48,0,0,0,0,MAIN.EXE
FUN_0001a558,107864,188,2,0,0,0,MAIN.EXE
FUN_0001a614,108052,96,0,0,0,0,MAIN.EXE
FUN_0001a674,108148,192,2,0,0,0,MAIN.EXE
FUN_0001a734,108340,96,2,0,0,0,MAIN.EXE
FUN_0001a7d0,108496,52,0,0,0,0,MAIN.EXE
FUN_0001a804,108548,616,0,0,0,0,MAIN.EXE
FUN_0001aaec,109292,144,1,0,0,0,MAIN.EXE
FUN_0001ab7c,109436,24,1,0,0,0,MAIN.EXE
FUN_0001ab94,109460,104,1,0,0,0,MAIN.EXE
FUN_0001abfc,109564,288,0,0,0,0,MAIN.EXE
FUN_0001ad1c,109852,104,0,0,0,0,MAIN.EXE
FUN_0001ad84,109956,364,0,0,0,0,MAIN.EXE
FUN_0001aef0,110320,196,0,0,0,0,MAIN.EXE
FUN_0001afb4,110516,284,1,0,0,0,MAIN.EXE
FUN_0001b110,110864,204,0,0,0,0,MAIN.EXE
FUN_0001b1dc,111068,68,0,0,0,0,MAIN.EXE
FUN_0001b220,111136,68,0,0,0,0,MAIN.EXE
FUN_0001b264,111204,256,1,0,0,0,MAIN.EXE
FUN_0001b364,111460,256,1,0,0,0,MAIN.EXE
FUN_0001b554,111956,472,0,0,0,0,MAIN.EXE
FUN_0001b72c,112428,568,0,0,0,0,MAIN.EXE
FUN_0001b964,112996,144,0,0,0,0,MAIN.EXE
FUN_0001ba1c,113180,168,0,0,0,0,MAIN.EXE
FUN_0001be70,114288,96,0,0,0,0,MAIN.EXE
FUN_0001bf70,114544,132,0,0,0,0,MAIN.EXE
FUN_0001bff4,114676,312,0,0,0,0,MAIN.EXE
FUN_0001c178,115064,212,0,0,0,0,MAIN.EXE
FUN_0001c24c,115276,104,0,0,0,0,MAIN.EXE
FUN_0001c2b4,115380,152,0,0,0,0,MAIN.EXE
FUN_0001c36c,115564,72,0,0,0,0,MAIN.EXE
FUN_0001c48c,115852,192,0,0,0,0,MAIN.EXE
FUN_0001c54c,116044,140,0,0,0,0,MAIN.EXE
FUN_0001c5d8,116184,432,0,0,0,0,MAIN.EXE
FUN_0001c788,116616,64,1,0,0,0,MAIN.EXE
thunk_FUN_00033fd0,116632,8,2,0,0,0,MAIN.EXE
FUN_0001c7ec,116716,16,1,0,0,0,MAIN.EXE
FUN_0001c7fc,116732,64,5,0,0,0,MAIN.EXE
FUN_0001c83c,116796,32,2,1,0,0,MAIN.EXE
FUN_0001c85c,116828,64,6,0,0,0,MAIN.EXE
FUN_0001c89c,116892,48,3,0,0,0,MAIN.EXE
FUN_0001c8cc,116940,32,1,0,0,0,MAIN.EXE
FUN_0001c8ec,116972,32,1,0,0,0,MAIN.EXE
FUN_0001c90c,117004,64,1,0,0,0,MAIN.EXE
FUN_0001c94c,117068,8,1,0,0,0,MAIN.EXE
FUN_0001c95c,117084,24,1,0,0,0,MAIN.EXE
FUN_0001c974,117108,8,4,0,0,0,MAIN.EXE
FUN_0001c97c,117116,8,0,0,0,0,MAIN.EXE
FUN_0001c984,117124,16,1,1,0,0,MAIN.EXE
FUN_0001c994,117140,8,1,0,0,0,MAIN.EXE
FUN_0001c9a4,117156,16,1,0,0,0,MAIN.EXE
FUN_0001c9b4,117172,16,1,0,0,0,MAIN.EXE
FUN_0001c9c4,117188,16,1,0,0,0,MAIN.EXE
FUN_0001c9d4,117204,16,1,0,0,0,MAIN.EXE
FUN_0001c9e4,117220,4,2,0,0,0,MAIN.EXE
FUN_0001c9e8,117224,12,0,0,0,0,MAIN.EXE
FUN_0001c9f4,117236,16,6,0,0,0,MAIN.EXE
FUN_0001ca04,117252,16,7,0,0,0,MAIN.EXE
FUN_0001ca14,117268,16,2,0,0,0,MAIN.EXE
FUN_0001ca24,117284,16,1,0,0,0,MAIN.EXE
FUN_0001ca34,117300,16,2,0,0,0,MAIN.EXE
FUN_0001ca44,117316,16,4,0,0,0,MAIN.EXE
FUN_0001ca54,117332,80,1,0,0,0,MAIN.EXE
FUN_0001caa8,117416,164,0,0,0,0,MAIN.EXE
FUN_0001caf0,117488,12,1,0,0,0,MAIN.EXE
FUN_0001cb28,117544,8,1,0,0,0,MAIN.EXE
FUN_0001cb60,117600,24,8,0,0,0,MAIN.EXE
FUN_0001cb78,117624,16,1,0,0,0,MAIN.EXE
FUN_0001cb88,117640,16,1,0,0,0,MAIN.EXE
FUN_0001cb98,117656,8,4,0,0,0,MAIN.EXE
FUN_0001cba0,117664,8,0,0,0,1,MAIN.EXE
FUN_0001cba8,117672,16,4,0,0,1,MAIN.EXE
FUN_0001cbb8,117688,32,2,0,0,1,MAIN.EXE
FUN_0001cbd8,117720,32,2,0,0,1,MAIN.EXE
FUN_0001cbf8,117752,16,2,0,0,1,MAIN.EXE
FUN_0001cc08,117768,16,8,0,0,1,MAIN.EXE
FUN_0001cc18,117784,8,2,0,0,1,MAIN.EXE
FUN_0001cc38,117816,12,6,0,0,0,MAIN.EXE
thunk_FUN_00034460,117832,8,1,0,0,0,MAIN.EXE
FUN_0001cc58,117848,16,51,0,0,0,MAIN.EXE
FUN_0001cc68,117864,12,6,0,0,0,MAIN.EXE
FUN_0001cc74,117876,168,0,0,0,0,MAIN.EXE
FUN_0001cd1c,118044,56,0,0,0,0,MAIN.EXE
FUN_0001cd54,118100,72,0,0,0,0,MAIN.EXE
FUN_0001ce0c,118284,244,0,0,0,0,MAIN.EXE
FUN_0001cfcc,118732,636,0,0,0,0,MAIN.EXE
FUN_0001d2a4,119460,352,0,0,0,0,MAIN.EXE
FUN_0001d404,119812,212,0,0,0,0,MAIN.EXE
FUN_0001d504,120068,236,0,0,0,0,MAIN.EXE
FUN_0001d5f0,120304,16,1,0,0,0,MAIN.EXE
FUN_0001d600,120320,284,18,0,0,0,MAIN.EXE
FUN_0001d7b8,120760,152,0,0,0,0,MAIN.EXE
FUN_0001d850,120912,68,1,0,0,0,MAIN.EXE
FUN_0001d9c8,121288,44,0,0,0,0,MAIN.EXE
FUN_0001d9f4,121332,220,1,0,0,0,MAIN.EXE
FUN_0001dad0,121552,20,1,0,0,0,MAIN.EXE
FUN_0001dae8,121576,60,1,0,0,0,MAIN.EXE
FUN_0001db24,121636,60,0,0,0,0,MAIN.EXE
FUN_0001db60,121696,60,0,0,0,0,MAIN.EXE
FUN_0001db9c,121756,200,0,0,0,0,MAIN.EXE
FUN_0001dc64,121956,28,0,0,0,0,MAIN.EXE
FUN_0001dc80,121984,36,1,1,0,0,MAIN.EXE
FUN_0001dca4,122020,12,8,0,0,0,MAIN.EXE
FUN_0001dcb0,122032,36,0,0,0,0,MAIN.EXE
FUN_0001dcd4,122068,28,5,0,0,0,MAIN.EXE
FUN_0001dcf0,122096,28,0,0,0,0,MAIN.EXE
FUN_0001dd04,122116,40,6,0,0,0,MAIN.EXE
FUN_0001dd34,122164,32,3,0,0,0,MAIN.EXE
FUN_0001dd54,122196,20,0,0,0,0,MAIN.EXE
FUN_0001dd68,122216,16,3,0,0,0,MAIN.EXE
FUN_0001dd78,122232,68,3,0,0,0,MAIN.EXE
FUN_0001de28,122408,48,1,0,0,0,MAIN.EXE
FUN_0001de58,122456,92,1,0,0,0,MAIN.EXE
FUN_0001deb4,122548,332,0,0,0,0,MAIN.EXE
FUN_0001e000,122880,88,0,0,0,0,MAIN.EXE
FUN_0001e0dc,123100,20,1,0,0,0,MAIN.EXE
FUN_0001e104,123140,16,1,0,0,0,MAIN.EXE
FUN_0001e11c,123164,52,0,0,0,0,MAIN.EXE
FUN_0001e150,123216,28,3,0,0,0,MAIN.EXE
FUN_0001e16c,123244,24,1,0,0,0,MAIN.EXE
FUN_0001e1f4,123380,116,4,0,0,0,MAIN.EXE
FUN_0001e268,123496,108,0,0,0,0,MAIN.EXE
FUN_0001e2d4,123604,64,0,0,0,0,MAIN.EXE
FUN_0001e314,123668,240,2,0,0,0,MAIN.EXE
FUN_0001e404,123908,188,1,0,0,0,MAIN.EXE
FUN_0001e514,124180,8,1,0,0,0,MAIN.EXE
FUN_0001e674,124532,220,1,0,0,0,MAIN.EXE
FUN_0001e750,124752,100,0,0,0,0,MAIN.EXE
FUN_0001e7b4,124852,592,1,0,0,0,MAIN.EXE
FUN_0001ea04,125444,272,3,0,0,0,MAIN.EXE
FUN_0001eb14,125716,96,2,0,0,0,MAIN.EXE
FUN_0001eb74,125812,48,1,0,0,0,MAIN.EXE
FUN_0001eba4,125860,48,1,0,0,0,MAIN.EXE
FUN_0001ebd4,125908,48,1,0,0,0,MAIN.EXE
FUN_0001ec04,125956,32,1,0,0,0,MAIN.EXE
FUN_0001ec24,125988,32,1,0,0,0,MAIN.EXE
FUN_0001ec44,126020,32,1,0,0,0,MAIN.EXE
FUN_0001ec64,126052,16,1,0,0,0,MAIN.EXE
FUN_0001ec74,126068,28,1,0,0,0,MAIN.EXE
FUN_0001ec90,126096,48,1,0,0,0,MAIN.EXE
FUN_0001ecc0,126144,112,1,0,0,0,MAIN.EXE
FUN_0001ed30,126256,64,1,0,0,0,MAIN.EXE
FUN_0001ed70,126320,176,1,0,0,0,MAIN.EXE
FUN_0001ee5c,126556,108,0,0,0,0,MAIN.EXE
FUN_0001eec8,126664,140,0,0,0,0,MAIN.EXE
FUN_0001ef54,126804,124,0,0,0,1,MAIN.EXE
FUN_0001f000,126976,40,1,0,0,0,MAIN.EXE
FUN_0001f1a0,127392,60,1,0,0,0,MAIN.EXE
FUN_0001f340,127808,4,3,0,0,1,MAIN.EXE
FUN_0001f344,127812,156,0,0,0,1,MAIN.EXE
FUN_0001f5a8,128424,24,0,0,0,0,MAIN.EXE
thunk_FUN_0001f5d4,128448,8,32,0,0,0,MAIN.EXE
FUN_0001f5d4,128468,32,0,0,0,0,MAIN.EXE
FUN_0001f5e8,128488,40,22,0,0,0,MAIN.EXE
FUN_0001f610,128528,144,3,0,0,0,MAIN.EXE
FUN_0001f734,128820,152,0,0,0,0,MAIN.EXE
FUN_0001f7cc,128972,748,3,0,0,0,MAIN.EXE
FUN_0001fab8,129720,764,1,0,0,0,MAIN.EXE
FUN_0001fdb4,130484,204,0,0,0,0,MAIN.EXE
FUN_0001fe80,130688,564,0,0,0,0,MAIN.EXE
FUN_000200b4,131252,828,0,0,0,0,MAIN.EXE
FUN_00020484,132228,64,1,0,0,0,MAIN.EXE
FUN_000204e4,132324,336,1,0,0,0,MAIN.EXE
FUN_00020634,132660,32,0,0,0,0,MAIN.EXE
FUN_00020654,132692,56,1,0,0,0,MAIN.EXE
FUN_000206c8,132808,244,0,0,0,0,MAIN.EXE
FUN_000207bc,133052,52,1,0,0,0,MAIN.EXE
FUN_000207f0,133104,48,1,0,0,0,MAIN.EXE
FUN_00020820,133152,276,0,0,0,0,MAIN.EXE
FUN_00020980,133504,212,0,0,0,0,MAIN.EXE
FUN_00020a54,133716,448,0,0,0,0,MAIN.EXE
FUN_00020c14,134164,496,0,0,0,0,MAIN.EXE
FUN_00020e04,134660,112,0,0,0,0,MAIN.EXE
FUN_00020e74,134772,44,0,0,0,0,MAIN.EXE
FUN_00020ea0,134816,104,1,0,0,0,MAIN.EXE
FUN_00020f08,134920,56,1,0,0,0,MAIN.EXE
FUN_0002105c,135260,328,0,0,0,0,MAIN.EXE
FUN_00021168,135528,8,1,0,0,0,MAIN.EXE
FUN_000211ac,135596,92,2,0,0,0,MAIN.EXE
FUN_000212a0,135840,120,1,0,0,0,MAIN.EXE
FUN_00021318,135960,28,1,0,0,0,MAIN.EXE
FUN_00021334,135988,292,0,0,0,0,MAIN.EXE
FUN_000213b0,136112,8,1,1,0,0,MAIN.EXE
FUN_00021424,136228,28,3,0,0,0,MAIN.EXE
FUN_00021478,136312,36,1,0,0,0,MAIN.EXE
FUN_0002158c,136588,24,2,0,0,0,MAIN.EXE
FUN_000215ec,136684,24,1,0,0,0,MAIN.EXE
FUN_00021644,136772,60,1,0,0,0,MAIN.EXE
FUN_00021680,136832,20,1,0,0,0,MAIN.EXE
FUN_00021694,136852,68,0,0,0,1,MAIN.EXE
FUN_000216f8,136952,12,1,0,0,0,MAIN.EXE
FUN_00021708,136968,8,1,0,0,0,MAIN.EXE
FUN_00021850,137296,16,1,0,0,0,MAIN.EXE
FUN_00021870,137328,8,1,0,0,0,MAIN.EXE
FUN_00021878,137336,196,0,0,0,1,MAIN.EXE
FUN_0002193c,137532,32,1,0,0,1,MAIN.EXE
FUN_00021974,137588,48,1,0,0,1,MAIN.EXE
FUN_000219ac,137644,40,1,0,0,1,MAIN.EXE
FUN_00021a34,137780,16,1,0,0,1,MAIN.EXE
FUN_00021b4c,138060,56,3,0,0,1,MAIN.EXE
FUN_00021c64,138340,108,3,0,0,1,MAIN.EXE
FUN_00021cf0,138480,44,2,0,0,0,MAIN.EXE
FUN_00021dec,138732,52,5,0,0,0,MAIN.EXE
FUN_00021e28,138792,152,2,0,0,0,MAIN.EXE
FUN_00021ef4,138996,112,1,0,0,0,MAIN.EXE
FUN_00021fd4,139220,32,5,0,0,0,MAIN.EXE
FUN_00021ff4,139252,296,0,0,0,0,MAIN.EXE
FUN_0002209c,139420,28,1,0,0,0,MAIN.EXE
FUN_000220c0,139456,12,1,0,0,0,MAIN.EXE
FUN_00022144,139588,240,2,0,0,0,MAIN.EXE
FUN_00022234,139828,216,0,0,0,0,MAIN.EXE
FUN_0002230c,140044,48,1,0,0,0,MAIN.EXE
FUN_0002233c,140092,252,4,0,0,0,MAIN.EXE
FUN_00022438,140344,60,0,0,0,0,MAIN.EXE
FUN_0002245c,140380,104,1,0,0,0,MAIN.EXE
FUN_000224dc,140508,4,0,0,0,0,MAIN.EXE
FUN_000224e0,140512,76,1,0,0,0,MAIN.EXE
FUN_0002252c,140588,76,1,0,0,0,MAIN.EXE
FUN_00022578,140664,164,1,0,0,0,MAIN.EXE
FUN_0002261c,140828,40,1,0,0,0,MAIN.EXE
FUN_0002269c,140956,80,1,0,0,0,MAIN.EXE
FUN_0002273c,141116,2388,1,0,0,0,MAIN.EXE
FUN_000230a8,143528,324,0,0,0,0,MAIN.EXE
FUN_000231ec,143852,164,0,0,0,0,MAIN.EXE
FUN_00023344,144196,40,2,0,0,0,MAIN.EXE
FUN_0002336c,144236,36,0,0,0,0,MAIN.EXE
FUN_00023390,144272,16,9,0,0,0,MAIN.EXE
FUN_000233a0,144288,60,1,0,0,0,MAIN.EXE
FUN_000233dc,144348,52,1,0,0,0,MAIN.EXE
FUN_00023410,144400,40,2,0,0,0,MAIN.EXE
FUN_00023438,144440,112,1,0,0,0,MAIN.EXE
